,0
1512,361119.178271
1513,361119.1934183
1514,361119.1935597
1515,361119.1938065
1516,361119.1940965
1517,361119.1942759
1518,361119.2088076
1519,361119.2090451
1520,361119.2095276
1521,361119.209632
1522,361119.2100743
1523,361119.2102737
1524,361119.2245291
1525,361119.2248207
1526,361119.2393555
1527,361119.2397856
1528,361119.2401755
1529,361119.2404555
1530,361119.2544551
1531,361119.2545184
1532,361119.2545396
1533,361119.2701169
1534,361119.270422
1535,361119.2706141
1536,361119.2708259
1537,361119.2709348
1538,361119.2710258
1539,361119.2856994
1540,361119.3014984
1541,361119.301581
1542,361119.3018685
1543,361119.3020408
1544,361119.3021709
1545,361119.3179332
1546,361119.3181067
1547,361119.3182583
1548,361119.3185309
1549,361119.3344319
1550,361119.3344933
1551,361119.3347129
1552,361119.3348039
1553,361119.3504926
1554,361119.3654733
1555,361119.3655563
1556,361119.3655777
1557,361119.3657475
1558,361119.3810091
1559,361119.3810882
1560,361119.3811112
1561,361119.3811295
1562,361119.3811495
1563,361119.3813743
1564,361119.3814196
1565,361119.3960187
1566,361119.3961362
1567,361119.3964886
1568,361119.3965364
1569,361119.4115549
1570,361119.4117398
1571,361119.4119345
1572,361119.4124566
1573,361119.4267863
1574,361119.4270374
1575,361119.4271184
1576,361119.4423374
1577,361119.4429356
1578,361119.4433836
1579,361119.4729696
1580,361119.4731046
1581,361119.4883606
1582,361119.504831
1583,361119.5049542
1584,361119.505031
1585,361119.5052411
1586,361119.5054777
1587,361119.5056807
1588,361119.5202299
1589,361119.5202865
1590,361119.5205739
1591,361119.520634
1592,361119.5208954
1593,361119.5209499
1594,361119.5363437
1595,361119.5364886
1596,361119.5366869
1597,361119.537019
1598,361119.5372056
1599,361119.5374749
1600,361119.5377061
1601,361119.5378362
1602,361119.5382198
1603,361119.5383212
1604,361119.5519078
1605,361119.5520122
1606,361119.5520373
1607,361119.5521408
1608,361119.5674993
1609,361119.5676026
1610,361119.567824
1611,361119.5833415
1612,361119.5835429
1613,361119.5842803
1614,361119.5845465
1615,361119.5846813
1616,361119.5982405
1617,361119.6136586
1618,361119.6139587
1619,361119.6140433
1620,361119.6141078
1621,361119.6141683
1622,361119.6142278
1623,361119.6291633
1624,361119.6292789
1625,361119.6293207
1626,361119.6293456
1627,361119.6599955
1628,361119.6600807
1629,361119.6760654
1630,361119.6761802
1631,361119.6763312
1632,361119.6763747
1633,361119.6764074
1634,361119.6764268
1635,361119.6764442
1636,361119.6764727
1637,361119.6764904
1638,361119.6765099
1639,361119.6765772
1640,361119.6920576
1641,361119.7073743
1642,361119.7074918
1643,361119.7075325
1644,361119.7075535
1645,361119.7076121
1646,361119.7226305
1647,361119.723123
1648,361119.7232848
1649,361119.7234085
1650,361119.7237173
1651,361119.7386021
1652,361119.7387814
1653,361119.7388041
1654,361119.7388771
1655,361119.7538564
1656,361119.7539275
1657,361119.7540346
1658,361119.7692794
1659,361119.7693782
1660,361119.7694837
1661,361119.7696165
1662,361119.7697136
1663,361119.7852902
1664,361119.785381
1665,361119.7854059
1666,361119.7854248
1667,361119.8010109
1668,361119.8010581
1669,361119.8010932
1670,361119.8011125
1671,361119.8159622
1672,361119.8632911
1673,361119.8634129
1674,361119.8634556
1675,361119.8634765
1676,361119.8792127
1677,361119.8792587
1678,361119.8794402
1679,361119.8795719
1680,361119.8796696
1681,361119.8797062
1682,361119.8797325
1683,361119.8955992
1684,361119.8956433
1685,361119.8956634
1686,361119.8957232
1687,361119.8959103
1688,361119.8959384
1689,361119.8960299
1690,361119.9110007
1691,361119.9110372
1692,361119.911287
1693,361119.9113188
1694,361119.9113387
1695,361119.9114931
1696,361119.9115217
1697,361119.926138
1698,361119.9261905
1699,361119.9262109
1700,361119.9262421
1701,361119.9262592
1702,361119.9262763
1703,361119.9578717
1704,361119.9579703
1705,361119.9584426
1706,361119.9588163
1707,361119.9591715
1708,361119.9592919
1709,361119.9593464
1710,361119.973207
1711,361119.9733339
1712,361119.9734081
1713,361119.9877641
1714,361119.987833
1715,361119.9880051
1716,361119.9881542
1717,361120.0033972
1718,361120.0036241
1719,361120.0036492
1720,361120.0036995
1721,361120.0189604
1722,361120.0190308
1723,361120.0190527
1724,361120.0346409
1725,361120.0352951
1726,361120.0354659
1727,361120.0355358
1728,361120.0355536
1729,361120.0507302
1730,361120.0510491
1731,361120.051339
1732,361120.0514353
1733,361120.0515002
1734,361120.0668553
1735,361120.0669224
1736,361120.0820241
1737,361120.0821816
1738,361120.0822144
1739,361120.0822999
1740,361120.097769
1741,361120.0979023
1742,361120.0981067
1743,361120.0982281
1744,361120.0983364
1745,361120.1131121
1746,361120.1132317
1747,361120.1291637
1748,361120.1293963
1749,361120.1294453
1750,361120.1295521
1751,361120.1296668
1752,361120.1440855
1753,361120.1442993
1754,361120.1443494
1755,361120.1443704
1756,361120.1592453
1757,361120.1594231
1758,361120.1594682
1759,361120.159669
1760,361120.1752
1761,361120.1754036
1762,361120.1756444
1763,361120.1757431
1764,361120.2065512
1765,361120.2221696
1766,361120.2223653
1767,361120.2368853
1768,361120.236959
1769,361120.2371472
1770,361120.2372253
1771,361120.2372927
1772,361120.2373153
1773,361120.2375085
1774,361120.2377452
1775,361120.2377958
1776,361120.2378178
1777,361120.2378753
1778,361120.2528086
1779,361120.252914
1780,361120.2530763
1781,361120.2531361
1782,361120.2680914
1783,361120.2682034
1784,361120.2682599
1785,361120.2684012
1786,361120.298943
1787,361120.2990264
1788,361120.3144748
1789,361120.3145466
1790,361120.3146745
1791,361120.3148268
1792,361120.3148715
1793,361120.3150332
1794,361120.3150905
1795,361120.3151314
1796,361120.3294665
1797,361120.3296454
1798,361120.3296772
1799,361120.329703
1800,361120.3297913
1801,361120.3298307
1802,361120.3298507
1803,361120.345726
1804,361120.3457757
1805,361120.3459347
1806,361120.3609031
1807,361120.3609826
1808,361120.3614733
1809,361120.3616045
1810,361120.3617775
1811,361120.3618742
1812,361120.3763547
1813,361120.3924632
1814,361120.3925311
1815,361120.3926439
1816,361120.3927952
1817,361120.4081135
1818,361120.408185
1819,361120.4083155
1820,361120.4084237
1821,361120.4085782
1822,361120.4086728
1823,361120.4235232
1824,361120.4236781
1825,361120.4237093
1826,361120.4394366
1827,361120.4395024
1828,361120.4395322
1829,361120.4395564
1830,361120.4545607
1831,361120.4546785
1832,361120.454712
1833,361120.4547396
1834,361120.4696789
1835,361120.469761
1836,361120.4697814
1837,361120.469801
1838,361120.4700852
1839,361120.484619
1840,361120.4846941
1841,361120.4848451
1842,361120.5005461
1843,361120.5006174
1844,361120.5162508
1845,361120.5164016
1846,361120.5164296
1847,361120.5164486
1848,361120.5322293
1849,361120.5324092
1850,361120.5324616
1851,361120.5326191
1852,361120.548496
1853,361120.5486365
1854,361120.5488942
1855,361120.5490753
1856,361120.5790269
1857,361120.6101984
1858,361120.6102858
1859,361120.61055
1860,361120.6106063
1861,361120.61063
1862,361120.6107704
1863,361120.6257441
1864,361120.6258693
1865,361120.6260208
1866,361120.6263452
1867,361120.6264388
1868,361120.6267083
1869,361120.6409818
1870,361120.6410538
1871,361120.6410757
1872,361120.641094
1873,361120.6411127
1874,361120.6413301
1875,361120.641373
1876,361120.6413925
1877,361120.6414107
1878,361120.6565788
1879,361120.6566424
1880,361120.6567299
1881,361120.6568547
1882,361120.6569676
1883,361120.6572476
1884,361120.6718549
1885,361120.6720385
1886,361120.6721276
1887,361120.6721596
1888,361120.672317
1889,361120.6874641
1890,361120.7023811
1891,361120.7027317
1892,361120.7027784
1893,361120.7027977
1894,361120.7028223
1895,361120.7029557
1896,361120.7183655
1897,361120.7184345
1898,361120.7185255
1899,361120.7185738
1900,361120.7345527
1901,361120.7346267
1902,361120.7504391
1903,361120.750499
1904,361120.7505837
1905,361120.7507264
1906,361120.7508388
1907,361120.7508731
1908,361120.7663659
1909,361120.7667896
1910,361120.781888
1911,361120.7819514
1912,361120.7819869
1913,361120.7821069
1914,361120.7974806
1915,361120.7975468
1916,361120.7975748
1917,361120.7979887
1918,361120.7983218
1919,361120.8126949
1920,361120.8127842
1921,361120.8129519
1922,361120.8130102
1923,361120.8131461
1924,361120.8281709
1925,361120.8282529
1926,361120.8282873
1927,361120.8436674
1928,361120.8438434
1929,361120.8439973
1930,361120.8440339
1931,361120.8441686
1932,361120.8594317
1933,361120.8596163
1934,361120.8599255
1935,361120.8601466
1936,361120.8744445
1937,361120.8748509
1938,361120.8903535
1939,361120.8904188
1940,361120.8904398
1941,361120.8904582
1942,361120.9065372
1943,361120.9066352
1944,361120.9066684
1945,361120.9375382
1946,361120.9376479
1947,361120.9691443
1948,361120.9692635
1949,361120.9852908
1950,361120.9855847
1951,361121.0006186
1952,361121.0007846
1953,361121.0008079
1954,361121.000826
1955,361121.0008434
1956,361121.0167568
1957,361121.0170563
1958,361121.0170869
1959,361121.017253
1960,361121.0176462
1961,361121.0176771
1962,361121.0176976
1963,361121.0326967
1964,361121.0327887
1965,361121.0329786
1966,361121.0330277
1967,361121.0331159
1968,361121.0332068
1969,361121.0335494
1970,361121.0335995
1971,361121.0483869
1972,361121.0484418
1973,361121.0486163
1974,361121.0487528
1975,361121.0489051
1976,361121.0490299
1977,361121.0491637
1978,361121.0492586
1979,361121.0493798
1980,361121.0495516
1981,361121.0496851
1982,361121.0646004
1983,361121.0647926
1984,361121.0651228
1985,361121.0651848
1986,361121.0656021
1987,361121.0801213
1988,361121.0802097
1989,361121.0802624
1990,361121.0805322
1991,361121.0957209
1992,361121.095856
1993,361121.09588
1994,361121.11069
1995,361121.1107509
1996,361121.1107708
1997,361121.1107886
1998,361121.1108052
1999,361121.1266426
2000,361121.1267062
2001,361121.141944
2002,361121.1420129
2003,361121.1420328
2004,361121.1420507
2005,361121.1576636
2006,361121.1579645
2007,361121.1580072
2008,361121.1737335
2009,361121.1738349
2010,361121.1738573
2011,361121.1738761
2012,361121.1738962
2013,361121.1898543
2014,361121.1899146
2015,361121.1899581
2016,361121.1903161
2017,361121.2053931
2018,361121.205483
2019,361121.205536
2020,361121.2055667
2021,361121.2055854
2022,361121.2220541
2023,361121.2221631
2024,361121.2222143
2025,361121.2222344
2026,361121.2375581
2027,361121.253299
2028,361121.2533603
2029,361121.2533812
2030,361121.25355
2031,361121.2537818
2032,361121.2539642
2033,361121.2539899
2034,361121.2682481
2035,361121.2682968
2036,361121.2683206
2037,361121.3144593
2038,361121.3148137
2039,361121.3298839
2040,361121.330292
2041,361121.330624
2042,361121.3307961
2043,361121.3455358
2044,361121.3457278
2045,361121.3458692
2046,361121.3459046
2047,361121.3459235
2048,361121.3459457
2049,361121.36087
2050,361121.3611315
2051,361121.3612221
2052,361121.3614316
2053,361121.3617409
2054,361121.3619111
2055,361121.3619757
2056,361121.3766014
2057,361121.3766602
2058,361121.3768457
2059,361121.3770826
2060,361121.3772992
2061,361121.3774307
2062,361121.377825
2063,361121.3778785
2064,361121.3921163
2065,361121.3921782
2066,361121.3921997
2067,361121.4071532
2068,361121.4072316
2069,361121.4074453
2070,361121.4074875
2071,361121.4221043
2072,361121.4223023
2073,361121.4223442
2074,361121.4223642
2075,361121.4225047
2076,361121.4380564
2077,361121.4383583
2078,361121.4386338
2079,361121.4388281
2080,361121.4394556
2081,361121.4536056
2082,361121.4697053
2083,361121.4699411
2084,361121.4699892
2085,361121.4700949
2086,361121.4702122
2087,361121.485832
2088,361121.4859075
2089,361121.486161
2090,361121.486253
2091,361121.486388
2092,361121.502067
2093,361121.5021294
2094,361121.5023459
2095,361121.5172337
2096,361121.5172884
2097,361121.5173198
2098,361121.5174829
2099,361121.5176618
2100,361121.5327679
2101,361121.5328775
2102,361121.5329288
2103,361121.5330115
2104,361121.5478836
2105,361121.548217
2106,361121.548248
2107,361121.5799433
2108,361121.5800719
2109,361121.5802389
2110,361121.5802779
2111,361121.5803283
2112,361121.5805252
2113,361121.5805515
2114,361121.5958138
2115,361121.5960591
2116,361121.5960887
2117,361121.5961085
2118,361121.6112647
2119,361121.6115646
2120,361121.6116696
2121,361121.6117095
2122,361121.611748
2123,361121.626548
2124,361121.6266133
2125,361121.6266344
2126,361121.6418776
2127,361121.6419411
2128,361121.6421634
2129,361121.6422059
2130,361121.6573828
2131,361121.6575738
2132,361121.6729965
2133,361121.7042407
2134,361121.7043219
2135,361121.7043573
2136,361121.7043835
2137,361121.7202106
2138,361121.7202744
2139,361121.7202943
2140,361121.7204235
2141,361121.7204879
2142,361121.736184
2143,361121.736257
2144,361121.7363278
2145,361121.736357
2146,361121.7365218
2147,361121.7522159
2148,361121.7523222
2149,361121.7523676
2150,361121.7526472
2151,361121.7526836
2152,361121.7527033
2153,361121.7527745
2154,361121.7678973
2155,361121.7680441
2156,361121.7682436
2157,361121.7682742
2158,361121.7682936
2159,361121.7683179
2160,361121.7684366
2161,361121.7685079
2162,361121.7685484
2163,361121.7844424
2164,361121.7845281
2165,361121.78455
2166,361121.7845703
2167,361121.8001119
2168,361121.8003555
2169,361121.8157362
2170,361121.8158823
2171,361121.8159217
2172,361121.8159431
2173,361121.8310058
2174,361121.8310712
2175,361121.8312094
2176,361121.8315505
2177,361121.846529
2178,361121.8465962
2179,361121.8466976
2180,361121.8468978
2181,361121.8619376
2182,361121.861989
2183,361121.8620869
2184,361121.862348
2185,361121.8774584
2186,361121.8775186
2187,361121.8777207
2188,361121.8777928
2189,361121.8778138
2190,361121.8929901
2191,361121.8931514
2192,361121.8931736
2193,361121.8932954
2194,361121.90829
2195,361121.9084595
2196,361121.9086322
2197,361121.9087437
2198,361121.9245129
2199,361121.9248653
2200,361121.9254039
2201,361121.9400767
2202,361121.9401362
2203,361121.9401562
2204,361121.9403289
2205,361121.9555964
2206,361121.9557226
2207,361121.9558709
2208,361121.9709076
2209,361121.9710136
2210,361121.9710577
2211,361121.9710785
2212,361121.9710963
2213,361121.9711189
2214,361121.9861477
2215,361122.0021572
2216,361122.0022716
2217,361122.0023308
2218,361122.0023518
2219,361122.0024992
2220,361122.0174262
2221,361122.0174992
2222,361122.0175224
2223,361122.0175913
2224,361122.0481757
2225,361122.0634161
2226,361122.0637149
2227,361122.0637576
2228,361122.0788144
2229,361122.0790098
2230,361122.079044
2231,361122.0790663
2232,361122.0790852
2233,361122.0791042
2234,361122.079122
2235,361122.0791643
2236,361122.0943793
2237,361122.094531
2238,361122.0945696
2239,361122.0947454
2240,361122.0948457
2241,361122.094907
2242,361122.0949617
2243,361122.095013
2244,361122.0950776
2245,361122.1096303
2246,361122.1097081
2247,361122.1097297
2248,361122.1257783
2249,361122.1258605
2250,361122.1260409
2251,361122.1410111
2252,361122.1412562
2253,361122.1413106
2254,361122.1413774
2255,361122.1417043
2256,361122.1566186
2257,361122.1566954
2258,361122.1720938
2259,361122.1721632
2260,361122.1723475
2261,361122.1724866
2262,361122.1725205
2263,361122.1877623
2264,361122.1878286
2265,361122.1878492
2266,361122.2186895
2267,361122.2187678
2268,361122.2187898
2269,361122.2190689
2270,361122.2192517
2271,361122.2343912
2272,361122.2345668
2273,361122.2347784
2274,361122.2348523
2275,361122.2348921
2276,361122.2349381
2277,361122.2500454
2278,361122.2501515
2279,361122.2501741
2280,361122.250334
2281,361122.2505134
2282,361122.2506164
2283,361122.2648703
2284,361122.2650138
2285,361122.2650524
2286,361122.2800202
2287,361122.2800779
2288,361122.280098
2289,361122.280117
2290,361122.2801342
2291,361122.295201
2292,361122.2954676
2293,361122.2958797
2294,361122.2962082
2295,361122.3111008
2296,361122.3111474
2297,361122.3114142
2298,361122.3269609
2299,361122.3270133
2300,361122.3270339
2301,361122.3270524
2302,361122.3419107
2303,361122.3419662
2304,361122.3420463
2305,361122.3422232
2306,361122.3576007
2307,361122.3576544
2308,361122.3576755
2309,361122.3741529
2310,361122.3743452
2311,361122.3744845
2312,361122.4208582
2313,361122.420966
2314,361122.4209908
2315,361122.4210342
2316,361122.436526
2317,361122.4365889
